Time,Prediction,id,Rolling,grouping,resolution
2017-05-18 10:16:09.873928960,0.35947711596394466,,,metaculus,1.0
2017-05-18 18:36:11.908081000,0.6,20849,,forecasters,1.0
2017-05-18 18:36:11.908081000,0.6,6058,,forecasters,1.0
2017-05-18 18:36:11.917959936,0.36322740827497363,,,metaculus,1.0
2017-05-18 22:01:24.739661000,0.34,12662,,forecasters,1.0
2017-05-18 22:01:24.739661000,0.34,5888,,forecasters,1.0
2017-05-18 22:01:24.750419968,0.3544691318280794,,,metaculus,1.0
2017-05-19 03:03:57.182623000,0.08,11815,,forecasters,1.0
2017-05-19 03:03:57.182623000,0.08,6059,,forecasters,1.0
2017-05-19 03:03:57.182623000,0.08,25887,,forecasters,1.0
2017-05-19 03:03:57.182623000,0.08,9688,,forecasters,1.0
2017-05-19 03:06:00.972624896,0.536,,,community_mean,1.0
2017-05-19 03:06:00.972625000,0.1,9688,,forecasters,1.0
2017-05-19 03:06:00.972625000,0.1,25887,,forecasters,1.0
2017-05-19 03:06:00.972625000,0.1,6059,,forecasters,1.0
2017-05-19 03:06:00.972625000,0.1,11815,,forecasters,1.0
2017-05-19 03:06:00.988704000,0.32275370240857465,,,metaculus,1.0
2017-05-19 16:42:31.533677000,0.93,10701,,forecasters,1.0
2017-05-19 16:42:31.533677000,0.93,6150,,forecasters,1.0
2017-05-19 16:42:31.533677000,0.93,21098,,forecasters,1.0
2017-05-19 16:42:31.533677000,0.93,20965,,forecasters,1.0
2017-05-19 16:42:31.533677000,0.93,11830,,forecasters,1.0
2017-05-19 16:42:31.570092032,0.7305054864305307,,,metaculus,1.0
2017-05-20 02:26:04.218486000,0.33,7095,,forecasters,1.0
2017-05-20 02:26:04.218486016,0.55167,,,community_mean,1.0
2017-05-20 02:34:06.258455000,0.56,8433,,forecasters,1.0
2017-05-20 02:34:06.272928000,0.7281177311425793,,,metaculus,1.0
2017-05-20 02:43:21.785451000,0.37,7114,,forecasters,1.0
2017-05-20 02:43:59.832688000,0.01,7116,,forecasters,1.0
2017-05-20 02:46:53.295896000,0.4,7074,,forecasters,1.0
2017-05-20 02:49:20.504145000,0.33,7007,,forecasters,1.0
2017-05-20 03:00:42.612875000,0.59,7130,,forecasters,1.0
2017-05-20 03:20:00.793969000,0.29,13203,,forecasters,1.0
2017-05-20 03:20:00.793969000,0.29,6242,,forecasters,1.0
2017-05-20 03:21:08.076887000,0.99,13106,,forecasters,1.0
2017-05-20 03:21:08.076887000,0.99,6509,,forecasters,1.0
2017-05-20 03:21:17.316996000,0.99,13106,0.5184,forecasters,1.0
2017-05-20 03:21:17.316996000,0.99,6509,0.5262,forecasters,1.0
2017-05-20 03:23:49.010136000,0.24,6233,0.519,forecasters,1.0
2017-05-20 03:40:46.106554000,0.99,6008,0.5268,forecasters,1.0
2017-05-20 03:53:28.094520000,0.01,7145,0.515,forecasters,1.0
2017-05-20 03:53:28.108047104,0.7369907682338309,,,metaculus,1.0
2017-05-20 04:18:34.304964000,0.06,5924,0.5042,forecasters,1.0
2017-05-20 04:18:34.304964000,0.06,19642,0.4914,forecasters,1.0
2017-05-20 04:19:36.141118000,0.38,6228,0.485,forecasters,1.0
2017-05-20 04:39:06.299953000,0.01,7155,0.47119999999999995,forecasters,1.0
2017-05-20 04:58:49.576415000,0.35,6195,0.46019999999999994,forecasters,1.0
2017-05-20 04:58:49.576415000,0.35,13081,0.4586,forecasters,1.0
2017-05-20 05:20:24.120069000,0.81,7169,0.46619999999999995,forecasters,1.0
2017-05-20 05:20:24.120069000,0.81,20778,0.4738,forecasters,1.0
2017-05-20 05:22:23.518355000,0.99,7171,0.4832,forecasters,1.0
2017-05-20 05:28:57.312759000,0.86,5978,0.49,forecasters,1.0
2017-05-20 05:28:57.312759000,0.86,13239,0.49340000000000006,forecasters,1.0
2017-05-20 05:28:57.312759000,0.86,25889,0.4968,forecasters,1.0
2017-05-20 05:28:57.312759000,0.86,9652,0.5002,forecasters,1.0
2017-05-20 06:04:50.342598000,0.1,7182,0.48840000000000006,forecasters,1.0
2017-05-20 06:06:31.910841000,0.87,7183,0.4962,forecasters,1.0
2017-05-20 06:06:31.924994048,0.7344793538769631,,,metaculus,1.0
2017-05-20 07:02:30.066269000,0.2,7192,0.4905999999999999,forecasters,1.0
2017-05-20 07:06:20.178746000,0.25,7194,0.48599999999999993,forecasters,1.0
2017-05-20 07:25:46.827068000,0.49,6846,0.4838,forecasters,1.0
2017-05-20 07:25:46.841890048,0.7323752728194818,,,metaculus,1.0
2017-05-20 07:46:24.087031000,0.26,7207,0.477,forecasters,1.0
2017-05-20 07:54:42.894627000,0.5,7209,0.48019999999999996,forecasters,1.0
2017-05-20 08:18:33.493885000,0.62,6223,0.4858,forecasters,1.0
2017-05-20 08:18:33.510085120,0.7301936230514218,,,metaculus,1.0
2017-05-20 08:48:23.077000000,0.5,7217,0.49420000000000003,forecasters,1.0
2017-05-20 09:15:23.094916000,0.59,7057,0.5044,forecasters,1.0
2017-05-20 09:15:23.164047104,0.728019486883374,,,metaculus,1.0
2017-05-20 11:03:56.728156000,0.76,6457,0.518,forecasters,1.0
2017-05-20 11:25:43.268109000,0.99,7219,0.5362,forecasters,1.0
2017-05-20 11:25:43.268109000,0.99,19728,0.554,forecasters,1.0
2017-05-20 12:37:23.095706000,0.25,7226,0.557,forecasters,1.0
2017-05-20 12:37:26.886045000,0.01,7228,0.5551999999999999,forecasters,1.0
2017-05-20 14:24:24.923071000,0.35,6468,0.5602,forecasters,1.0
2017-05-20 14:30:27.013317000,0.38,6057,0.5492,forecasters,1.0
2017-05-20 14:33:27.629000000,0.34,6080,0.5374,forecasters,1.0
2017-05-20 15:04:19.357623000,0.95,5876,0.5378000000000001,forecasters,1.0
2017-05-20 15:19:53.867540000,0.25,7253,0.5242,forecasters,1.0
2017-05-20 15:48:32.624404000,0.98,6153,0.5252,forecasters,1.0
2017-05-20 15:48:32.624404000,0.98,13607,0.5382,forecasters,1.0
2017-05-20 16:07:38.929424000,0.25,18858,0.5296,forecasters,1.0
2017-05-20 16:07:38.929424000,0.25,6324,0.532,forecasters,1.0
2017-05-20 16:18:17.440844000,0.31,8387,0.5356,forecasters,1.0
2017-05-20 16:24:56.625470000,0.7,21143,0.5512,forecasters,1.0
2017-05-20 16:24:56.625470000,0.7,11835,0.5489999999999999,forecasters,1.0
2017-05-20 16:24:56.625470000,0.7,9611,0.5594,forecasters,1.0
2017-05-20 16:24:56.625470000,0.7,6225,0.5416000000000001,forecasters,1.0
2017-05-20 16:24:56.644218880,0.7259411518342815,,,metaculus,1.0
2017-05-20 17:22:08.577917000,0.2,13226,0.5418,forecasters,1.0
2017-05-20 17:22:08.577917000,0.2,6326,0.5576,forecasters,1.0
2017-05-20 18:14:52.513472000,0.51,7322,0.5322,forecasters,1.0
2017-05-20 18:14:56.144715000,0.51,7322,0.5226000000000001,forecasters,1.0
2017-05-20 19:48:28.011627000,0.62,12720,0.5152,forecasters,1.0
2017-05-20 19:48:28.011627000,0.62,7327,0.5228,forecasters,1.0
2017-05-20 20:07:54.712076000,0.2,24140,0.507,forecasters,1.0
2017-05-20 20:07:54.712076000,0.2,7339,0.5108,forecasters,1.0
2017-05-20 22:11:13.134964000,0.8,11861,0.5404,forecasters,1.0
2017-05-20 22:11:13.134964000,0.8,6247,0.5256,forecasters,1.0
2017-05-20 22:11:13.134964000,0.8,21197,0.5488000000000001,forecasters,1.0
2017-05-20 22:11:13.134964000,0.8,9705,0.5646,forecasters,1.0
2017-05-20 22:36:50.990293000,0.3,7039,0.5636000000000001,forecasters,1.0
2017-05-20 22:51:44.683803000,0.69,13649,0.5704,forecasters,1.0
2017-05-20 22:51:44.683803000,0.69,6535,0.5680000000000001,forecasters,1.0
2017-05-20 22:51:44.702043904,0.722152941291075,,,metaculus,1.0
2017-05-21 00:54:39.071909000,0.2,6580,0.5558,forecasters,1.0
2017-05-21 01:07:35.123874000,0.14,6563,0.5388000000000001,forecasters,1.0
2017-05-21 01:07:35.134085888,0.7128813119198897,,,metaculus,1.0
2017-05-21 04:30:48.184116000,0.82,21098,0.538,forecasters,1.0
2017-05-21 04:30:48.184116000,0.82,6150,0.5372,forecasters,1.0
2017-05-21 04:30:48.184116000,0.82,11830,0.5364,forecasters,1.0
2017-05-21 04:30:48.184116000,0.82,20965,0.5356000000000001,forecasters,1.0
2017-05-21 04:30:48.184116000,0.82,10701,0.5499999999999999,forecasters,1.0
2017-05-21 04:30:48.215934976,0.5993968598297531,,,metaculus,1.0
2017-05-21 05:01:23.494490000,0.3,19432,0.5406,forecasters,1.0
2017-05-21 05:01:23.494490000,0.3,6073,0.5386,forecasters,1.0
2017-05-21 05:08:21.774948000,0.69,6883,0.5494,forecasters,1.0
2017-05-21 05:08:21.774948000,0.69,12738,0.5534,forecasters,1.0
2017-05-21 05:21:21.519597000,0.01,12740,0.5484,forecasters,1.0
2017-05-21 05:21:21.519597000,0.01,7191,0.5386,forecasters,1.0
2017-05-21 07:34:18.543612000,0.48,11841,0.5072,forecasters,1.0
2017-05-21 07:34:18.543612000,0.48,15583,0.5357999999999999,forecasters,1.0
2017-05-21 07:34:18.543612000,0.48,6282,0.5354,forecasters,1.0
2017-05-21 07:34:18.543612000,0.48,9610,0.5332,forecasters,1.0
2017-05-21 07:34:18.543612000,0.48,21180,0.5276,forecasters,1.0
2017-05-21 07:34:18.543612000,0.48,20945,0.5174,forecasters,1.0
2017-05-21 10:02:03.917441000,0.25,13808,0.512,forecasters,1.0
2017-05-21 10:02:03.917441000,0.25,6978,0.5072,forecasters,1.0
2017-05-21 11:50:27.339788000,0.75,19856,0.52,forecasters,1.0
2017-05-21 11:50:27.339788000,0.75,6438,0.5274,forecasters,1.0
2017-05-21 15:46:24.321897984,0.46797,,,community_mean,1.0
2017-05-21 15:46:24.321898000,0.5,6060,0.5174,forecasters,1.0
2017-05-21 15:46:24.321898000,0.5,11868,0.5124,forecasters,1.0
2017-05-21 15:46:24.321898000,0.5,20967,0.5074000000000001,forecasters,1.0
2017-05-21 15:46:24.321898000,0.5,14061,0.517,forecasters,1.0
2017-05-21 15:46:24.321898000,0.5,9645,0.5216000000000001,forecasters,1.0
2017-05-21 15:46:24.321898000,0.5,15612,0.5306000000000001,forecasters,1.0
2017-05-21 15:46:24.321898000,0.5,21176,0.5266000000000001,forecasters,1.0
2017-05-21 15:54:18.502053000,0.65,18948,0.5242,forecasters,1.0
2017-05-21 15:54:18.502053000,0.65,6232,0.5231999999999999,forecasters,1.0
2017-05-21 15:54:18.524332032,0.5897753220172972,,,metaculus,1.0
2017-05-21 18:37:47.121747000,0.25,6847,0.5142,forecasters,1.0
2017-05-21 18:59:45.571740000,0.5,6035,0.5122,forecasters,1.0
2017-05-21 18:59:45.571740000,0.5,11958,0.5062,forecasters,1.0
2017-05-21 18:59:45.571740000,0.5,9650,0.5102,forecasters,1.0
2017-05-21 21:53:08.712399000,0.33,23076,0.5112,forecasters,1.0
2017-05-21 21:53:08.712399000,0.33,6374,0.5147999999999999,forecasters,1.0
2017-05-21 21:53:08.733696000,0.5697489378183265,,,metaculus,1.0
2017-05-21 23:44:45.147722000,0.22,6439,0.4974,forecasters,1.0
2017-05-21 23:44:45.147722000,0.22,14089,0.5054,forecasters,1.0
2017-05-21 23:44:45.208205056,0.5628170163312106,,,metaculus,1.0
2017-05-22 01:27:33.128006000,0.99,12182,0.5206000000000001,forecasters,1.0
2017-05-22 01:27:33.128006000,0.99,110,0.5048,forecasters,1.0
2017-05-22 01:27:53.303907000,0.84,12182,0.5342,forecasters,1.0
2017-05-22 01:27:53.303907000,0.84,110,0.5334,forecasters,1.0
2017-05-22 15:23:25.390609920,0.464,,,community_mean,1.0
2017-05-22 15:23:25.390610000,0.42,19928,0.519,forecasters,1.0
2017-05-22 15:23:25.390610000,0.42,6601,0.5266000000000001,forecasters,1.0
2017-05-22 17:33:23.553541000,0.6,11863,0.5209999999999999,forecasters,1.0
2017-05-22 17:33:23.553541000,0.6,6082,0.515,forecasters,1.0
2017-05-22 17:52:44.411672000,0.8,6439,0.5232,forecasters,1.0
2017-05-22 17:52:44.411672000,0.8,14089,0.5254,forecasters,1.0
2017-05-22 18:08:36.077313000,0.1,7096,0.5234,forecasters,1.0
2017-05-22 18:43:22.437244000,0.25,7101,0.5256,forecasters,1.0
2017-05-22 18:43:22.457914112,0.5708685633607241,,,metaculus,1.0
2017-05-22 19:51:50.802190000,0.18,19653,0.5128,forecasters,1.0
2017-05-22 19:51:50.802190000,0.18,6273,0.5,forecasters,1.0
2017-05-22 21:53:32.703140000,0.55,5881,0.4888,forecasters,1.0
2017-05-22 21:53:32.703140000,0.55,23075,0.49459999999999993,forecasters,1.0
2017-05-22 21:53:32.703140000,0.55,13800,0.48919999999999997,forecasters,1.0
2017-05-22 21:53:32.703140000,0.55,9719,0.4838,forecasters,1.0
2017-05-22 21:53:32.703140000,0.55,11748,0.4938,forecasters,1.0
2017-05-22 21:54:02.786951000,0.01,6271,0.48019999999999996,forecasters,1.0
2017-05-22 21:54:02.786951000,0.01,14111,0.4666,forecasters,1.0
2017-05-22 22:59:29.914500000,0.01,20783,0.4666,forecasters,1.0
2017-05-22 22:59:29.914500000,0.01,6314,0.46659999999999996,forecasters,1.0
2017-05-23 00:57:04.816600000,0.75,25899,0.47200000000000003,forecasters,1.0
2017-05-23 00:57:04.816600000,0.75,14149,0.47740000000000005,forecasters,1.0
2017-05-23 00:57:04.816600000,0.75,9704,0.4828,forecasters,1.0
2017-05-23 00:57:04.816600000,0.75,6245,0.4882,forecasters,1.0
2017-05-23 00:57:04.816600000,0.75,12900,0.4936,forecasters,1.0
2017-05-23 01:11:06.219178000,0.91,7135,0.5022,forecasters,1.0
2017-05-23 12:07:09.099448000,0.5,13086,0.5122,forecasters,1.0
2017-05-23 12:07:09.099448000,0.5,6004,0.5072,forecasters,1.0
2017-05-23 12:07:09.116378112,0.5685113219093076,,,metaculus,1.0
2017-05-23 15:05:19.447400000,0.02,8235,0.4976,forecasters,1.0
2017-05-23 15:05:19.447400000,0.02,21752,0.483,forecasters,1.0
2017-05-23 15:45:45.561465000,0.2,7185,0.477,forecasters,1.0
2017-05-23 19:20:37.504446000,0.8,6015,0.483,forecasters,1.0
2017-05-23 21:05:09.024020000,0.99,6876,0.4928,forecasters,1.0
2017-05-24 02:08:02.876231000,0.99,7224,0.5025999999999999,forecasters,1.0
2017-05-24 03:11:03.298444000,0.99,20833,0.5124,forecasters,1.0
2017-05-24 03:11:03.298444000,0.99,5989,0.5222,forecasters,1.0
2017-05-24 03:11:03.344977920,0.5709162984403522,,,metaculus,1.0
2017-05-24 05:43:34.388541952,0.47066,,,community_mean,1.0
2017-05-24 05:43:34.388542000,0.2,5962,0.5162,forecasters,1.0
2017-05-24 18:50:09.622099000,0.45,7256,0.5122,forecasters,1.0
2017-05-25 03:06:59.985415000,0.75,7262,0.5142,forecasters,1.0
2017-05-25 12:10:37.123764000,0.67,6060,0.5226000000000001,forecasters,1.0
2017-05-25 12:10:37.123764000,0.67,21176,0.526,forecasters,1.0
2017-05-25 12:10:37.123764000,0.67,9645,0.5294000000000001,forecasters,1.0
2017-05-25 12:10:37.123764000,0.67,20967,0.5328,forecasters,1.0
2017-05-25 12:10:37.123764000,0.67,11868,0.5396,forecasters,1.0
2017-05-25 12:10:37.123764000,0.67,15612,0.5464,forecasters,1.0
2017-05-25 12:10:37.123764000,0.67,14061,0.5554,forecasters,1.0
2017-05-25 12:10:37.136493056,0.5767854338187186,,,metaculus,1.0
2017-05-25 20:19:25.541780000,0.5,12606,0.561,forecasters,1.0
2017-05-25 20:19:25.541780000,0.5,6063,0.5512,forecasters,1.0
2017-05-25 23:18:10.734986000,0.85,9637,0.5484,forecasters,1.0
2017-05-25 23:18:10.734986000,0.85,6357,0.5488000000000001,forecasters,1.0
2017-05-25 23:18:10.734986000,0.85,18925,0.5486,forecasters,1.0
2017-05-25 23:18:10.754277888,0.5864092711004543,,,metaculus,1.0
2017-05-26 00:24:36.476669000,0.19,10697,0.5314,forecasters,1.0
2017-05-26 00:24:36.476669000,0.19,6043,0.5396,forecasters,1.0
2017-05-26 00:24:36.476669000,0.19,12271,0.5441999999999999,forecasters,1.0
2017-05-26 07:57:12.922779904,0.47959,,,community_mean,1.0
2017-05-26 07:57:12.922780000,0.78,6372,0.5346,forecasters,1.0
2017-05-26 07:57:12.922780000,0.78,12449,0.535,forecasters,1.0
2017-05-27 21:30:22.266426880,0.4748,,,community_mean,1.0
2017-05-27 21:30:22.266427000,0.01,9729,0.517,forecasters,1.0
2017-05-27 21:30:22.266427000,0.01,6270,0.5188,forecasters,1.0
2017-05-27 21:30:22.266427000,0.01,11860,0.4946,forecasters,1.0
2017-05-27 21:30:22.266427000,0.01,21175,0.5054,forecasters,1.0
2017-05-27 21:30:22.266427000,0.01,15613,0.5087999999999999,forecasters,1.0
2017-05-27 21:30:22.266427000,0.01,21028,0.5122000000000001,forecasters,1.0
2017-05-27 22:58:48.800035000,0.4,21037,0.49160000000000004,forecasters,1.0
2017-05-27 22:58:48.800035000,0.4,10715,0.48560000000000003,forecasters,1.0
2017-05-27 22:58:48.800035000,0.4,109,0.4826,forecasters,1.0
2017-05-27 22:58:48.800035000,0.4,21171,0.4904,forecasters,1.0
2017-05-27 22:58:48.800035000,0.4,11821,0.4886,forecasters,1.0
2017-05-27 23:35:16.763998000,0.55,12766,0.512,forecasters,1.0
2017-05-27 23:35:16.763998000,0.55,6107,0.5012,forecasters,1.0
2017-05-27 23:35:16.778862080,0.5755852479011874,,,metaculus,1.0
2017-05-29 05:42:41.242516992,0.47703,,,community_mean,1.0
2017-05-29 05:42:41.242517000,0.7,7387,0.5257999999999999,forecasters,1.0
2017-05-29 16:38:06.610780000,0.27,7390,0.5162,forecasters,1.0
2017-05-30 17:21:42.155540992,0.47612,,,community_mean,1.0
2017-05-30 17:21:42.155541000,0.59,9736,0.513,forecasters,1.0
2017-05-30 17:21:42.155541000,0.59,6115,0.5097999999999999,forecasters,1.0
2017-05-30 18:21:24.427976000,0.62,20184,0.5036,forecasters,1.0
2017-05-30 18:21:24.427976000,0.62,13801,0.5276,forecasters,1.0
2017-05-30 18:21:24.427976000,0.62,9742,0.4988,forecasters,1.0
2017-05-30 18:21:24.427976000,0.62,11744,0.5046,forecasters,1.0
2017-05-30 18:21:24.427976000,0.62,6613,0.5072,forecasters,1.0
2017-05-30 18:21:24.427976000,0.62,22571,0.536,forecasters,1.0
2017-05-30 18:21:24.427976000,0.62,23077,0.5012,forecasters,1.0
2017-05-30 18:21:24.427976000,0.62,24279,0.5156000000000001,forecasters,1.0
2017-05-31 02:12:54.043660000,0.75,6401,0.535,forecasters,1.0
2017-05-31 02:12:54.043660000,0.75,13418,0.5302,forecasters,1.0
2017-05-31 02:36:25.851731000,0.5,13166,0.5204,forecasters,1.0
2017-05-31 02:36:25.851731000,0.5,6009,0.5106,forecasters,1.0
2017-05-31 02:36:25.851731000,0.5,11375,0.5008,forecasters,1.0
2017-05-31 02:36:25.869710080,0.5728593415939874,,,metaculus,1.0
2017-05-31 05:24:33.936688000,0.25,6972,0.5018,forecasters,1.0
2017-05-31 06:03:01.053068000,0.93,6742,0.5114,forecasters,1.0
2017-05-31 13:41:41.496792000,0.13,6259,0.49900000000000005,forecasters,1.0
2017-05-31 14:58:48.854568000,0.25,6520,0.49060000000000004,forecasters,1.0
2017-05-31 20:37:29.348867000,0.9,6291,0.49520000000000003,forecasters,1.0
2017-05-31 20:37:29.348867000,0.9,10707,0.5044000000000001,forecasters,1.0
2017-05-31 20:37:29.348867000,0.9,12037,0.49979999999999997,forecasters,1.0
2017-05-31 22:14:39.628592000,0.01,19449,0.47800000000000004,forecasters,1.0
2017-05-31 22:14:39.628592000,0.01,5983,0.49119999999999997,forecasters,1.0
2017-05-31 22:15:18.765148000,0.1,5983,0.4586,forecasters,1.0
2017-05-31 22:15:18.765148000,0.1,19449,0.4666,forecasters,1.0
2017-05-31 22:28:39.710813000,0.01,20775,0.43199999999999994,forecasters,1.0
2017-05-31 22:28:39.710813000,0.01,7466,0.44880000000000003,forecasters,1.0
2017-06-01 04:36:38.855979000,0.22,14331,0.4068,forecasters,1.0
2017-06-01 04:36:38.855979000,0.22,6577,0.41940000000000005,forecasters,1.0
2017-06-01 04:36:38.855979008,0.47105,,,community_mean,1.0
2017-06-01 16:36:32.960703000,0.19,6327,0.40680000000000005,forecasters,1.0
2017-06-02 02:15:46.813702000,0.4,11958,0.4076000000000001,forecasters,1.0
2017-06-02 02:15:46.813702000,0.4,6035,0.41519999999999996,forecasters,1.0
2017-06-02 02:15:46.813702000,0.4,9650,0.41100000000000003,forecasters,1.0
2017-06-02 02:44:44.469462000,0.5,6365,0.4118,forecasters,1.0
2017-06-02 02:44:44.469462000,0.5,12189,0.402,forecasters,1.0
2017-06-02 02:44:44.484868096,0.5707962836834379,,,metaculus,1.0
2017-06-03 12:06:25.560922880,0.4641,,,community_mean,1.0
2017-06-03 12:06:25.560923000,0.01,7181,0.4118,forecasters,1.0
2017-06-03 16:46:45.413046000,0.54,7016,0.43300000000000005,forecasters,1.0
2017-06-03 16:46:45.413046000,0.54,19943,0.4224,forecasters,1.0
2017-06-03 20:53:02.931681000,0.1,7196,0.43479999999999996,forecasters,1.0
2017-06-03 20:53:02.955571968,0.5687262220620246,,,metaculus,1.0
2017-06-04 11:06:46.848658944,0.46185,,,community_mean,1.0
2017-06-04 11:06:46.848659000,0.88,13239,0.4714,forecasters,1.0
2017-06-04 11:06:46.848659000,0.88,25889,0.4809999999999999,forecasters,1.0
2017-06-04 11:06:46.848659000,0.88,5978,0.4618,forecasters,1.0
2017-06-04 11:06:46.848659000,0.88,9652,0.45220000000000005,forecasters,1.0
2017-06-11 02:56:37.571488000,0.25,7392,0.478,forecasters,1.0
2017-06-11 02:56:37.571488000,0.46008,,,community_mean,1.0
2017-06-11 10:17:13.971861000,0.13,7400,0.4726000000000001,forecasters,1.0
2017-06-11 23:36:56.244504000,0.8,6245,0.48460000000000003,forecasters,1.0
2017-06-11 23:36:56.244504000,0.8,25899,0.4826,forecasters,1.0
2017-06-11 23:36:56.244504000,0.8,12900,0.4776,forecasters,1.0
2017-06-11 23:36:56.244504000,0.8,9704,0.49940000000000007,forecasters,1.0
2017-06-11 23:36:56.244504000,0.8,14149,0.49520000000000003,forecasters,1.0
2017-06-11 23:37:00.478396000,0.8,25899,0.518,forecasters,1.0
2017-06-11 23:37:00.478396000,0.8,6245,0.5144,forecasters,1.0
2017-06-11 23:37:00.478396000,0.8,14149,0.5108,forecasters,1.0
2017-06-11 23:37:00.478396000,0.8,12900,0.5036,forecasters,1.0
2017-06-11 23:37:00.478396000,0.8,9704,0.5072,forecasters,1.0
2017-06-12 18:11:41.962028000,0.88,6586,0.5232,forecasters,1.0
2017-06-12 18:11:41.962028032,0.46123,,,community_mean,1.0
2017-06-12 18:11:41.992901888,0.5760283924000866,,,metaculus,1.0
2017-06-14 13:24:28.760960000,0.46154,,,community_mean,1.0
2017-06-14 13:24:28.760960000,0.5,6487,0.5207999999999999,forecasters,1.0
2017-06-15 04:08:37.030345000,0.64,6310,0.5212,forecasters,1.0
2017-06-15 04:08:37.030345000,0.64,19390,0.5216000000000001,forecasters,1.0
2017-06-15 04:11:04.590695000,0.33,13203,0.5132,forecasters,1.0
2017-06-15 04:11:04.590695000,0.33,6242,0.5048,forecasters,1.0
2017-06-15 05:01:52.861133000,0.67,13212,0.5082,forecasters,1.0
2017-06-15 05:01:52.861133000,0.67,7149,0.5116,forecasters,1.0
2017-06-15 05:44:03.029003000,0.57,7167,0.513,forecasters,1.0
2017-06-15 05:44:03.029003000,0.57,20850,0.5194000000000001,forecasters,1.0
2017-06-15 06:11:06.530277000,0.27,7172,0.5062000000000001,forecasters,1.0
2017-06-15 10:03:06.291205000,0.43,6497,0.5122,forecasters,1.0
2017-06-15 17:56:48.526717000,0.57,6365,0.5186,forecasters,1.0
2017-06-15 17:56:48.526717000,0.57,12189,0.512,forecasters,1.0
2017-06-15 18:04:06.307245000,0.57,12189,0.4988,forecasters,1.0
2017-06-15 18:04:06.307245000,0.57,6365,0.5054000000000001,forecasters,1.0
2017-06-15 18:20:52.343266000,0.63,5930,0.5112000000000001,forecasters,1.0
2017-06-15 18:34:29.178324000,0.81,7071,0.5272,forecasters,1.0
2017-06-15 18:38:59.849685000,0.65,5992,0.5492,forecasters,1.0
2017-06-15 18:38:59.849685000,0.65,19604,0.5382,forecasters,1.0
2017-06-15 18:39:10.238370000,0.65,5992,0.5748000000000001,forecasters,1.0
2017-06-15 18:39:10.238370000,0.65,19604,0.5619999999999999,forecasters,1.0
2017-06-15 18:39:10.292694016,0.5784645133848918,,,metaculus,1.0
2017-06-15 21:11:01.043782912,0.46977,,,community_mean,1.0
2017-06-15 21:11:01.043783000,0.09,25887,0.5614,forecasters,1.0
2017-06-15 21:11:01.043783000,0.09,11815,0.5676,forecasters,1.0
2017-06-15 21:11:01.043783000,0.09,6059,0.5696,forecasters,1.0
2017-06-15 21:11:01.043783000,0.09,9688,0.5722,forecasters,1.0
2017-06-16 23:13:19.508826880,0.47038,,,community_mean,1.0
2017-06-16 23:13:19.508827000,0.55,12818,0.5684,forecasters,1.0
2017-06-16 23:13:19.508827000,0.55,12817,0.5674,forecasters,1.0
2017-06-16 23:13:19.508827000,0.55,96,0.5644,forecasters,1.0
2017-06-19 02:43:02.736433920,0.47113,,,community_mean,1.0
2017-06-19 02:43:02.736434000,0.57,20791,0.5698,forecasters,1.0
2017-06-19 02:43:02.736434000,0.57,6548,0.581,forecasters,1.0
2017-06-19 02:43:15.007539000,0.57,20791,0.5816,forecasters,1.0
2017-06-19 02:43:15.007539000,0.57,6548,0.5821999999999999,forecasters,1.0
