Time,Prediction,id,Rolling,grouping,resolution
2016-08-31 18:57:18.399302000,0.74,6047,0.5933999999999999,forecasters,0.0
2016-09-01 20:18:55.019933952,0.1564677228846543,,,metaculus,0.0
2016-09-01 20:18:55.019934000,0.15,9719,0.5458,forecasters,0.0
2016-09-01 20:18:55.019934000,0.15,11748,0.5558,forecasters,0.0
2016-09-01 20:18:55.019934000,0.15,13800,0.5648000000000001,forecasters,0.0
2016-09-01 20:18:55.019934000,0.15,23075,0.5738,forecasters,0.0
2016-09-01 20:18:55.019934000,0.15,5881,0.5836,forecasters,0.0
2016-09-02 13:02:37.283903000,0.19,6127,0.527,forecasters,0.0
2016-09-02 13:02:37.283903000,0.19,20792,0.5366,forecasters,0.0
2016-09-02 13:02:43.229588000,0.2,20792,0.5176,forecasters,0.0
2016-09-02 13:02:43.229588000,0.2,6127,0.5144,forecasters,0.0
2016-09-02 18:24:06.266425000,0.78,6327,0.5228,forecasters,0.0
2016-09-02 18:24:06.266425088,0.140718558189364,,,metaculus,0.0
2016-09-02 18:24:06.266425088,0.57472,,,community_mean,0.0
2016-09-03 20:54:01.756587000,0.8,6019,0.5316000000000001,forecasters,0.0
2016-09-03 20:54:01.756587000,0.8,20810,0.5326,forecasters,0.0
2016-09-04 18:42:48.139336960,0.59026,,,community_mean,0.0
2016-09-04 18:42:48.139337000,0.94,7462,0.5364,forecasters,0.0
2016-09-11 19:55:48.163582976,0.58579,,,community_mean,0.0
2016-09-11 19:55:48.163583000,0.58,6247,0.5272,forecasters,0.0
2016-09-11 19:55:48.163583000,0.58,11861,0.5284,forecasters,0.0
2016-09-11 19:55:48.163583000,0.58,21197,0.5296,forecasters,0.0
2016-09-11 19:55:48.163583000,0.58,9705,0.533,forecasters,0.0
2016-09-12 00:51:08.022553000,0.8,7481,0.5352,forecasters,0.0
2016-09-12 00:51:08.022553000,0.8,20878,0.5312,forecasters,0.0
2016-09-13 00:53:27.767813000,0.88,6326,0.5408,forecasters,0.0
2016-09-13 00:53:27.767813000,0.88,13226,0.5464,forecasters,0.0
2016-09-14 16:52:06.023924992,0.60707,,,community_mean,0.0
2016-09-14 16:52:06.023925000,0.95,13417,0.5534,forecasters,0.0
2016-09-14 16:52:06.023925000,0.95,6064,0.5604,forecasters,0.0
2016-09-14 16:52:06.023925000,0.95,11373,0.5674,forecasters,0.0
2016-09-14 18:18:43.060353000,0.6,13790,0.5714,forecasters,0.0
2016-09-14 18:18:43.060353000,0.6,21122,0.5684,forecasters,0.0
2016-09-14 18:18:43.060353000,0.6,6005,0.5694,forecasters,0.0
2016-09-14 18:21:31.999259000,0.8,9704,0.5854,forecasters,0.0
2016-09-14 18:21:31.999259000,0.8,14149,0.5824,forecasters,0.0
2016-09-14 18:21:31.999259000,0.8,25899,0.5794,forecasters,0.0
2016-09-14 18:21:31.999259000,0.8,12900,0.5764,forecasters,0.0
2016-09-14 18:21:31.999259000,0.8,6245,0.5724,forecasters,0.0
2016-09-14 18:29:57.686580000,0.31,5924,0.5746,forecasters,0.0
2016-09-14 18:29:57.686580000,0.31,19642,0.5638000000000001,forecasters,0.0
2016-09-14 19:14:49.802338000,0.99,6109,0.5874,forecasters,0.0
2016-09-14 19:14:49.802338000,0.99,20813,0.5756,forecasters,0.0
2016-09-14 19:41:24.900525000,0.8,7553,0.5954,forecasters,0.0
2016-09-15 06:49:37.188246000,0.32,6067,0.5998,forecasters,0.0
2016-09-15 13:43:52.182584000,0.75,5601,0.6128,forecasters,0.0
2016-09-15 19:46:10.724947968,0.14465513051473364,,,metaculus,0.0
2016-09-15 19:46:10.724948000,0.45,20849,0.6144,forecasters,0.0
2016-09-15 19:46:10.724948000,0.45,6058,0.6188,forecasters,0.0
2016-09-16 15:49:11.288577000,0.89,6243,0.6188,forecasters,0.0
2016-09-16 16:10:04.195838000,0.99,7448,0.6252,forecasters,0.0
2016-09-16 17:58:25.661758000,0.99,7503,0.6316,forecasters,0.0
2016-09-16 18:18:23.441956000,0.45,7439,0.6272,forecasters,0.0
2016-09-16 19:10:33.829819000,0.99,13670,0.64,forecasters,0.0
2016-09-16 19:10:33.829819000,0.99,6706,0.6335999999999999,forecasters,0.0
2016-09-16 21:03:13.749559000,0.8,20805,0.6437999999999999,forecasters,0.0
2016-09-16 21:03:13.749559000,0.8,6345,0.6426,forecasters,0.0
2016-09-16 21:31:53.921961984,0.14703052851782134,,,metaculus,0.0
2016-09-16 21:31:53.921962000,0.61,6214,0.6412,forecasters,0.0
2016-09-17 08:14:53.821468928,0.63702,,,community_mean,0.0
2016-09-17 08:14:53.821469000,0.68,5877,0.6624000000000001,forecasters,0.0
2016-09-17 08:14:53.821469000,0.68,20801,0.6517999999999999,forecasters,0.0
2016-09-17 09:10:13.759839000,0.74,7491,0.6742,forecasters,0.0
2016-09-17 09:10:25.188318000,0.71,7491,0.6853999999999999,forecasters,0.0
2016-09-17 10:38:56.678766000,0.99,20840,0.7182000000000001,forecasters,0.0
2016-09-17 10:38:56.678766000,0.99,5980,0.7021999999999999,forecasters,0.0
2016-09-17 17:30:40.858108000,0.8,3248,0.7304,forecasters,0.0
2016-09-17 21:40:50.858784000,0.9,20822,0.7583999999999999,forecasters,0.0
2016-09-17 21:40:50.858784000,0.9,6089,0.7444,forecasters,0.0
2016-09-17 21:40:50.858784000,0.15244353555884999,,,metaculus,0.0
2016-09-18 05:47:28.179751000,0.99,20820,0.7664,forecasters,0.0
2016-09-18 05:47:28.179751000,0.99,6046,0.7626000000000001,forecasters,0.0
2016-09-18 05:53:38.215283000,0.5,6078,0.7604000000000001,forecasters,0.0
2016-09-18 09:59:02.566802000,0.88,13164,0.7591999999999999,forecasters,0.0
2016-09-18 09:59:02.566802000,0.88,10704,0.7652,forecasters,0.0
2016-09-18 09:59:02.566802000,0.88,6307,0.7712,forecasters,0.0
2016-09-18 11:27:53.622648000,0.7,8193,0.7736,forecasters,0.0
2016-09-18 13:05:27.907264000,0.75,7518,0.777,forecasters,0.0
2016-09-18 20:17:18.912672000,0.75,6321,0.7759999999999999,forecasters,0.0
2016-09-18 21:57:06.197383000,0.75,6222,0.775,forecasters,0.0
2016-09-18 21:57:06.197383000,0.75,14069,0.7724,forecasters,0.0
2016-09-18 22:42:12.805940992,0.66696,,,community_mean,0.0
2016-09-18 22:42:12.805941000,0.99,9168,0.7746,forecasters,0.0
2016-09-19 10:40:48.965386000,0.99,7454,0.7754000000000001,forecasters,0.0
2016-09-19 13:54:48.094994000,0.66,5964,0.7696,forecasters,0.0
2016-09-20 00:22:01.958717000,0.87,1317,0.7680000000000001,forecasters,0.0
2016-09-20 00:26:51.162770000,0.45,1317,0.765,forecasters,0.0
2016-09-20 03:43:38.985726000,0.6,431,0.765,forecasters,0.0
2016-09-20 03:46:53.185195000,0.75,9404,0.768,forecasters,0.0
2016-09-20 07:36:57.035832000,0.42,6204,0.7604000000000001,forecasters,0.0
2016-09-20 07:36:57.035832064,0.15547982266543792,,,metaculus,0.0
2016-09-20 15:13:19.783075000,0.6,14089,0.7524,forecasters,0.0
2016-09-20 15:13:19.783075000,0.6,6439,0.7564,forecasters,0.0
2016-09-20 15:56:23.235404000,0.26,11830,0.7298,forecasters,0.0
2016-09-20 15:56:23.235404000,0.26,10701,0.7308,forecasters,0.0
2016-09-20 15:56:23.235404000,0.26,20965,0.7416000000000001,forecasters,0.0
2016-09-20 15:56:23.235404000,0.26,6150,0.7288,forecasters,0.0
2016-09-20 15:56:23.235404000,0.26,21098,0.7142000000000001,forecasters,0.0
2016-09-20 18:46:29.757686000,0.01,11830,0.6945999999999999,forecasters,0.0
2016-09-20 18:46:29.757686000,0.01,21098,0.6788,forecasters,0.0
2016-09-20 18:46:29.757686000,0.01,20965,0.6489999999999999,forecasters,0.0
2016-09-20 18:46:29.757686000,0.01,6150,0.6578,forecasters,0.0
2016-09-20 18:46:29.757686000,0.01,10701,0.6726000000000001,forecasters,0.0
2016-09-20 18:53:26.749281000,0.05,21098,0.6242,forecasters,0.0
2016-09-20 18:53:26.749281000,0.05,20965,0.6410000000000001,forecasters,0.0
2016-09-20 18:53:26.749281000,0.05,6150,0.5786,forecasters,0.0
2016-09-20 18:53:26.749281000,0.05,10701,0.5866,forecasters,0.0
2016-09-20 18:53:26.749281000,0.05,11830,0.6053999999999999,forecasters,0.0
2016-09-20 21:46:08.943121000,0.6,2215,0.5708,forecasters,0.0
2016-09-20 22:07:14.155062000,0.07,6127,0.5378000000000001,forecasters,0.0
2016-09-20 22:07:14.155062000,0.07,20792,0.5524,forecasters,0.0
2016-09-20 22:25:21.143352000,0.26,5883,0.52,forecasters,0.0
2016-09-20 22:25:21.143352000,0.26,13082,0.5269999999999999,forecasters,0.0
2016-09-21 02:10:23.307446000,0.75,967,0.5214,forecasters,0.0
2016-09-21 02:41:27.524244000,0.75,1027,0.5228,forecasters,0.0
2016-09-21 02:46:05.430410000,0.75,9167,0.523,forecasters,0.0
2016-09-21 03:21:05.331575000,0.99,20776,0.5286,forecasters,0.0
2016-09-21 03:21:05.331575000,0.99,6012,0.5286,forecasters,0.0
2016-09-21 04:52:42.254864000,0.4,5750,0.5168,forecasters,0.0
2016-09-21 05:13:23.661178880,0.13448986572014685,,,metaculus,0.0
2016-09-21 05:13:23.661178880,0.65072,,,community_mean,0.0
2016-09-21 05:13:23.661179000,0.1,25887,0.45300000000000007,forecasters,0.0
2016-09-21 05:13:23.661179000,0.1,11815,0.4708,forecasters,0.0
2016-09-21 05:13:23.661179000,0.1,9688,0.4868,forecasters,0.0
2016-09-21 05:13:23.661179000,0.1,6059,0.5028,forecasters,0.0
2016-09-21 16:23:00.750097000,0.4,4577,0.4412,forecasters,0.0
2016-09-21 20:15:41.504551000,0.9,5442,0.44919999999999993,forecasters,0.0
2016-09-21 21:06:35.912604000,0.52,4953,0.442,forecasters,0.0
2016-09-21 21:28:46.897804000,0.9,6097,0.4424,forecasters,0.0
2016-09-21 21:34:40.599252000,0.99,20843,0.4446,forecasters,0.0
2016-09-21 21:34:40.599252000,0.99,5914,0.45039999999999997,forecasters,0.0
2016-09-21 23:57:21.947765000,0.6,3481,0.44739999999999996,forecasters,0.0
2016-09-22 00:07:01.925699000,0.81,6322,0.4486,forecasters,0.0
2016-09-22 02:09:05.480275000,0.9,7265,0.45159999999999995,forecasters,0.0
2016-09-22 12:35:40.362298000,0.68,7429,0.45019999999999993,forecasters,0.0
2016-09-22 14:50:58.093148928,0.65849,,,community_mean,0.0
2016-09-22 14:50:58.093148928,0.14015107258637696,,,metaculus,0.0
2016-09-22 14:50:58.093149000,0.53,7485,0.441,forecasters,0.0
2016-09-24 19:54:49.271822000,0.01,7501,0.42140000000000005,forecasters,0.0
2016-09-24 19:54:49.271822080,0.6516,,,community_mean,0.0
2016-09-25 15:50:16.419946000,0.9,9132,0.4262,forecasters,0.0
2016-09-26 18:53:14.988240000,0.4,2050,0.4168,forecasters,0.0
2016-09-26 18:53:37.462769000,0.89,6028,0.42560000000000003,forecasters,0.0
2016-09-26 23:59:41.107530000,0.43,9132,0.42219999999999996,forecasters,0.0
2016-09-27 19:36:23.211438000,0.75,6847,0.42219999999999996,forecasters,0.0
2016-09-27 19:36:23.211438080,0.6502,,,community_mean,0.0
2016-09-29 05:52:55.841803000,0.55,6195,0.4238,forecasters,0.0
2016-09-29 05:52:55.841803000,0.55,13081,0.42479999999999996,forecasters,0.0
2016-09-29 05:56:45.756894000,0.35,13081,0.41879999999999995,forecasters,0.0
2016-09-29 05:56:45.756894000,0.35,6195,0.42060000000000003,forecasters,0.0
2016-09-29 15:33:48.476836000,0.88,6259,0.433,forecasters,0.0
2016-09-29 16:03:10.281061000,0.75,6073,0.4428,forecasters,0.0
2016-09-29 16:03:10.281061000,0.75,19432,0.4526,forecasters,0.0
2016-09-30 06:00:02.943030000,0.99,2745,0.4672,forecasters,0.0
2016-09-30 06:00:02.943030016,0.65382,,,community_mean,0.0
2016-09-30 06:27:36.274175000,0.99,6234,0.5064,forecasters,0.0
2016-09-30 06:27:36.274175000,0.99,20808,0.4868,forecasters,0.0
2016-09-30 12:05:52.812122000,0.8,6293,0.5222,forecasters,0.0
2016-09-30 17:13:29.359777000,0.85,20827,0.5558000000000001,forecasters,0.0
2016-09-30 17:13:29.359777000,0.85,6254,0.539,forecasters,0.0
2016-09-30 22:37:05.983009000,0.22,6127,0.5626,forecasters,0.0
2016-09-30 22:37:05.983009000,0.22,20792,0.5592,forecasters,0.0
2016-09-30 22:46:13.179249920,0.14437279835549352,,,metaculus,0.0
2016-09-30 22:46:13.179250000,0.4,5917,0.5696,forecasters,0.0
2016-10-01 20:47:35.969764000,0.25,13239,0.5742,forecasters,0.0
2016-10-01 20:47:35.969764000,0.25,5978,0.5706,forecasters,0.0
2016-10-01 20:47:35.969764000,0.25,25889,0.5776,forecasters,0.0
2016-10-01 20:47:35.969764000,0.25,9652,0.5736,forecasters,0.0
2016-10-01 20:47:35.969764096,0.65887,,,community_mean,0.0
2016-10-02 15:26:31.885324000,0.9,5793,0.5908,forecasters,0.0
2016-10-02 19:08:33.516585000,0.75,12271,0.6006,forecasters,0.0
2016-10-02 19:08:33.516585000,0.75,10697,0.6103999999999999,forecasters,0.0
2016-10-02 19:08:33.516585000,0.75,6043,0.6103999999999999,forecasters,0.0
2016-10-03 08:39:37.704821000,0.95,5918,0.6144,forecasters,0.0
2016-10-03 22:06:47.819609000,0.99,5919,0.6192,forecasters,0.0
2016-10-04 01:53:57.172316928,0.66928,,,community_mean,0.0
2016-10-04 01:53:57.172317000,0.86,7453,0.6166,forecasters,0.0
2016-10-05 10:44:15.334970000,0.75,1124,0.6118,forecasters,0.0
2016-10-05 10:44:20.928603904,0.67,,,community_mean,0.0
2016-10-05 10:44:20.928604000,0.75,1124,0.6188,forecasters,0.0
2016-10-08 01:10:59.682650880,0.66805,,,community_mean,0.0
2016-10-08 01:10:59.682651000,0.45,6006,0.6258,forecasters,0.0
2016-10-08 01:10:59.682651000,0.45,12188,0.6467999999999999,forecasters,0.0
2016-10-08 01:10:59.682651000,0.45,10699,0.6398,forecasters,0.0
2016-10-08 01:10:59.682651000,0.45,21196,0.6328,forecasters,0.0
2016-10-08 01:10:59.682651000,0.45,21040,0.6478,forecasters,0.0
2016-10-10 09:07:18.658863000,0.8,6213,0.6457999999999999,forecasters,0.0
2016-10-10 09:07:18.658863104,0.66921,,,community_mean,0.0
2016-10-10 09:08:02.801793000,0.74,6213,0.6502,forecasters,0.0
2016-10-10 09:08:11.148877000,0.75,6213,0.6472,forecasters,0.0
2016-10-10 09:08:11.148877056,0.14644279186785916,,,metaculus,0.0
2016-10-11 05:39:37.303087000,0.8,2009,0.6434000000000001,forecasters,0.0
2016-10-11 23:14:54.080980992,0.66716,,,community_mean,0.0
2016-10-11 23:14:54.080981000,0.35,6262,0.6306,forecasters,0.0
2016-10-12 20:41:50.690762000,0.8,5795,0.6346,forecasters,0.0
2016-10-13 16:05:23.171710000,0.01,12748,0.6008,forecasters,0.0
2016-10-13 16:05:23.171710000,0.01,6263,0.6186,forecasters,0.0
2016-10-14 06:33:05.374312960,0.66546,,,community_mean,0.0
2016-10-14 06:33:05.374313000,0.99,5922,0.607,forecasters,0.0
2016-10-16 16:24:39.607546880,0.66817,,,community_mean,0.0
2016-10-16 16:24:39.607547000,0.99,1493,0.6162,forecasters,0.0
2016-10-19 13:17:39.152539904,0.66645,,,community_mean,0.0
2016-10-19 13:17:39.152540000,0.46,19061,0.6252,forecasters,0.0
2016-10-19 13:17:39.152540000,0.46,6581,0.6164000000000001,forecasters,0.0
2016-10-20 08:46:57.636178000,0.99,6583,0.6302,forecasters,0.0
2016-10-20 08:46:57.636178000,0.99,20846,0.6282,forecasters,0.0
2016-10-21 04:57:19.038009000,0.79,1028,0.6374,forecasters,0.0
2016-10-21 04:57:42.148167936,0.66772,,,community_mean,0.0
2016-10-21 04:57:42.148168000,0.5,1028,0.6324000000000001,forecasters,0.0
2016-10-23 09:07:43.407645000,0.1,11805,0.6234000000000001,forecasters,0.0
2016-10-23 09:07:43.407645000,0.1,6394,0.6144,forecasters,0.0
2016-10-23 09:08:13.525473000,0.09,11805,0.6092,forecasters,0.0
2016-10-23 09:08:13.525473000,0.09,6394,0.604,forecasters,0.0
2016-10-23 09:32:33.966570000,0.01,6742,0.5866,forecasters,0.0
2016-10-23 15:43:37.783158000,0.83,5876,0.5882000000000001,forecasters,0.0
2016-10-23 17:26:53.766158000,0.76,6714,0.5884,forecasters,0.0
2016-10-23 17:26:53.766158000,0.76,20784,0.5838,forecasters,0.0
2016-10-23 21:03:06.279154944,0.1494477283605922,,,metaculus,0.0
2016-10-23 21:03:06.279154944,0.65789,,,community_mean,0.0
2016-10-23 21:03:06.279155000,0.39,11860,0.5366000000000001,forecasters,0.0
2016-10-23 21:03:06.279155000,0.39,21175,0.5516000000000001,forecasters,0.0
2016-10-23 21:03:06.279155000,0.39,6270,0.5598,forecasters,0.0
2016-10-23 21:03:06.279155000,0.39,9729,0.5718,forecasters,0.0
2016-10-23 21:03:06.279155000,0.39,21028,0.5332,forecasters,0.0
2016-10-23 21:03:06.279155000,0.39,15613,0.5424,forecasters,0.0
2016-10-27 01:14:25.983561984,0.6586,,,community_mean,0.0
2016-10-27 01:14:25.983562000,0.75,12471,0.5472,forecasters,0.0
2016-10-27 01:14:25.983562000,0.75,6564,0.5542,forecasters,0.0
2016-10-31 03:09:01.060018944,0.65899,,,community_mean,0.0
2016-10-31 03:09:01.060019000,0.8,6213,0.5651999999999999,forecasters,0.0
2016-10-31 04:11:20.428803000,0.8,8479,0.5761999999999999,forecasters,0.0
2016-10-31 21:04:43.100824000,0.28,2119,0.5768,forecasters,0.0
2016-11-01 12:10:42.458705920,0.65848,,,community_mean,0.0
2016-11-01 12:10:42.458706000,0.83,6539,0.5883999999999999,forecasters,0.0
2016-11-02 01:15:21.632083000,0.35,7601,0.5774,forecasters,0.0
2016-11-02 13:12:55.442532000,0.8,7334,0.5784,forecasters,0.0
2016-11-03 16:06:17.340104960,0.6537,,,community_mean,0.0
2016-11-03 16:06:17.340105000,0.18,1186,0.5670000000000001,forecasters,0.0
2016-11-03 18:46:19.630103000,0.98,8558,0.5716,forecasters,0.0
2016-11-03 20:30:02.833776896,0.15226448847931162,,,metaculus,0.0
2016-11-03 20:30:02.833777000,0.2,23075,0.5056,forecasters,0.0
2016-11-03 20:30:02.833777000,0.2,11748,0.5408,forecasters,0.0
2016-11-03 20:30:02.833777000,0.2,5881,0.5276,forecasters,0.0
2016-11-03 20:30:02.833777000,0.2,13800,0.5566,forecasters,0.0
2016-11-03 20:30:02.833777000,0.2,9719,0.5166,forecasters,0.0
2016-11-04 01:47:53.002641000,0.43,6212,0.5052,forecasters,0.0
2016-11-04 01:47:53.002641000,0.43,11930,0.5048,forecasters,0.0
2016-11-04 02:40:18.264586000,0.82,5327,0.5122,forecasters,0.0
2016-11-04 06:56:22.940828000,0.57,12270,0.5146000000000001,forecasters,0.0
2016-11-04 06:56:22.940828000,0.57,24953,0.517,forecasters,0.0
2016-11-04 06:56:22.940828000,0.57,15578,0.5124,forecasters,0.0
2016-11-04 06:56:22.940828000,0.57,5928,0.509,forecasters,0.0
2016-11-04 15:17:41.359664000,0.5,5246,0.504,forecasters,0.0
2016-11-04 15:19:24.427312000,0.25,5246,0.493,forecasters,0.0
2016-11-04 15:19:24.427312128,0.14673503698333193,,,metaculus,0.0
2016-11-05 09:18:21.910063000,0.99,5539,0.5058,forecasters,0.0
2016-11-05 09:18:21.910063104,0.6518,,,community_mean,0.0
2016-11-05 13:40:41.184253000,0.68,8561,0.5034000000000001,forecasters,0.0
2016-11-05 15:34:52.020212000,0.85,6972,0.5202,forecasters,0.0
2016-11-06 03:25:44.637090000,0.63,12606,0.5326,forecasters,0.0
2016-11-06 03:25:44.637090000,0.63,6063,0.5254,forecasters,0.0
2016-11-06 19:45:33.142094000,0.57,11815,0.5192,forecasters,0.0
2016-11-06 19:45:33.142094000,0.57,25887,0.5214,forecasters,0.0
2016-11-06 19:45:33.142094000,0.57,6059,0.513,forecasters,0.0
2016-11-06 19:45:33.142094000,0.57,9688,0.517,forecasters,0.0
2016-11-06 19:46:11.992807000,0.4,9688,0.49739999999999995,forecasters,0.0
