Time,Prediction,id,Rolling,grouping,resolution
2016-03-18 20:43:22.566511000,0.4,21037,0.408,forecasters,1.0
2016-03-18 20:43:22.566511000,0.4,21171,0.41300000000000003,forecasters,1.0
2016-03-18 20:43:22.566511104,0.4067445273008955,,,metaculus,1.0
2016-03-19 21:28:45.979289000,0.45,6232,0.419,forecasters,1.0
2016-03-19 21:28:45.979289000,0.45,18948,0.425,forecasters,1.0
2016-03-20 00:42:54.398291000,0.47,6185,0.4314,forecasters,1.0
2016-03-20 00:45:00.055175000,0.38,5916,0.4324,forecasters,1.0
2016-03-20 22:58:23.626317000,0.46,5960,0.435,forecasters,1.0
2016-03-20 22:58:23.626317000,0.46,20818,0.4376,forecasters,1.0
2016-03-22 04:58:29.271827000,0.32,6333,0.4374,forecasters,1.0
2016-03-22 10:30:00.081400000,0.16,6220,0.434,forecasters,1.0
2016-03-22 14:56:06.385047000,0.13,6163,0.43,forecasters,1.0
2016-03-22 19:46:51.515134000,0.78,6047,0.439,forecasters,1.0
2016-03-22 19:46:51.515134000,0.78,20825,0.44760000000000005,forecasters,1.0
2016-03-25 22:15:32.269379000,0.15,6437,0.4436,forecasters,1.0
2016-03-26 22:14:34.635405000,0.6,20833,0.4456,forecasters,1.0
2016-03-26 22:14:34.635405000,0.6,5989,0.4476,forecasters,1.0
2016-03-27 00:57:50.505830912,0.40470391790263033,,,metaculus,1.0
2016-03-27 00:57:50.505830912,0.42071,,,community_mean,1.0
2016-03-27 00:57:50.505831000,0.5,6092,0.4476,forecasters,1.0
2016-04-11 05:20:18.165975000,0.6,6106,0.447,forecasters,1.0
2016-04-11 05:20:18.165975040,0.4269,,,community_mean,1.0
2016-04-12 20:39:14.344234000,0.01,6002,0.43459999999999993,forecasters,1.0
2016-04-14 18:08:01.577901000,0.07,11814,0.413,forecasters,1.0
2016-04-14 18:08:01.577901000,0.07,21194,0.42739999999999995,forecasters,1.0
2016-04-14 18:08:01.577901000,0.07,20977,0.42019999999999996,forecasters,1.0
2016-04-14 18:08:01.577901000,0.07,6055,0.38020000000000004,forecasters,1.0
2016-04-14 18:08:01.577901000,0.07,11464,0.3986,forecasters,1.0
2016-04-14 18:08:01.577901000,0.07,15627,0.4058,forecasters,1.0
2016-04-15 02:43:23.754038000,0.5,6079,0.3704,forecasters,1.0
2016-04-18 03:05:14.915583000,0.25,14089,0.3564,forecasters,1.0
2016-04-18 03:05:14.915583000,0.25,6439,0.36340000000000006,forecasters,1.0
2016-04-19 16:34:30.094063000,0.46,6016,0.35359999999999997,forecasters,1.0
2016-04-19 16:34:30.094063104,0.4025000706204717,,,metaculus,1.0
2016-04-20 17:26:33.960495000,0.6,6063,0.35559999999999997,forecasters,1.0
2016-04-20 17:26:33.960495000,0.6,12606,0.35359999999999997,forecasters,1.0
2016-04-20 17:26:33.960495104,0.40771,,,community_mean,1.0
2016-04-26 00:45:42.620555000,0.5,7497,0.3594,forecasters,1.0
2016-04-26 00:45:42.620555000,0.5,19410,0.3496,forecasters,1.0
2016-04-26 12:23:32.853626000,0.55,11375,0.3698,forecasters,1.0
2016-04-26 12:23:32.853626000,0.55,13166,0.3718,forecasters,1.0
2016-04-26 12:23:32.853626000,0.55,6009,0.36460000000000004,forecasters,1.0
2016-04-26 22:37:39.355001000,0.49,10709,0.37260000000000004,forecasters,1.0
2016-04-26 22:37:39.355001000,0.49,6215,0.37900000000000006,forecasters,1.0
2016-04-26 22:37:39.355001000,0.49,13722,0.37579999999999997,forecasters,1.0
2016-04-26 22:37:39.355001088,0.41605,,,community_mean,1.0
2016-05-17 22:41:59.994283000,0.54,6213,0.38480000000000003,forecasters,1.0
2016-05-17 22:41:59.994283008,0.41923,,,community_mean,1.0
2016-05-19 19:00:38.689908992,0.42425,,,community_mean,1.0
2016-05-19 19:00:38.689909000,0.62,5993,0.39220000000000005,forecasters,1.0
2016-06-02 00:57:26.504148992,0.42854,,,community_mean,1.0
2016-06-02 00:57:26.504149000,0.6,11815,0.3992,forecasters,1.0
2016-06-02 00:57:26.504149000,0.6,25887,0.40620000000000006,forecasters,1.0
2016-06-02 00:57:26.504149000,0.6,9688,0.4132,forecasters,1.0
2016-06-02 00:57:26.504149000,0.6,6059,0.4172,forecasters,1.0
2016-06-07 17:58:48.397963000,0.18,6314,0.4084,forecasters,1.0
2016-06-07 17:58:48.397963000,0.18,20783,0.4128,forecasters,1.0
2016-06-07 17:58:48.397963008,0.42262,,,community_mean,1.0
2016-06-20 04:14:38.959747000,0.67,13417,0.42460000000000003,forecasters,1.0
2016-06-20 04:14:38.959747000,0.67,6064,0.4138,forecasters,1.0
2016-06-20 04:14:38.959747000,0.67,11373,0.4192,forecasters,1.0
2016-06-20 04:14:38.959747072,0.42837,,,community_mean,1.0
2016-06-24 09:11:22.578657000,0.75,7449,0.43160000000000004,forecasters,1.0
2016-06-24 09:11:22.578657024,0.43568,,,community_mean,1.0
2016-06-29 02:30:34.197868000,0.1,6569,0.4256,forecasters,1.0
2016-06-29 04:26:13.862187000,0.55,6099,0.4276,forecasters,1.0
2016-06-30 02:32:56.042167000,0.01,7416,0.4188,forecasters,1.0
2016-06-30 21:08:55.835636992,0.42375,,,community_mean,1.0
2016-06-30 21:08:55.835637000,0.51,6109,0.41960000000000003,forecasters,1.0
2016-06-30 21:08:55.835637000,0.51,20813,0.42219999999999996,forecasters,1.0
2016-07-06 07:33:12.739501000,0.4,6195,0.42100000000000004,forecasters,1.0
2016-07-06 07:33:12.739501000,0.4,13081,0.41980000000000006,forecasters,1.0
2016-07-07 08:36:28.661871000,0.35,11464,0.4154,forecasters,1.0
2016-07-07 08:36:28.661871000,0.35,11814,0.4114,forecasters,1.0
2016-07-07 08:36:28.661871000,0.35,15627,0.4286,forecasters,1.0
2016-07-07 08:36:28.661871000,0.35,6055,0.4242,forecasters,1.0
2016-07-07 08:36:28.661871000,0.35,20977,0.4204,forecasters,1.0
2016-07-07 08:36:28.661871000,0.35,21194,0.42,forecasters,1.0
2016-07-11 04:13:52.603192000,0.73,9640,0.4252,forecasters,1.0
2016-07-11 04:13:52.603192000,0.73,20134,0.42060000000000003,forecasters,1.0
2016-07-11 04:13:52.603192000,0.73,6069,0.418,forecasters,1.0
2016-07-11 04:13:52.603192064,0.435,,,community_mean,1.0
2016-07-23 20:05:58.771664896,0.44176,,,community_mean,1.0
2016-07-23 20:05:58.771665000,0.78,6029,0.4288,forecasters,1.0
2016-07-23 20:05:58.771665000,0.78,20826,0.44420000000000004,forecasters,1.0
2016-07-24 01:37:15.463695000,0.54,10700,0.463,forecasters,1.0
2016-07-24 01:37:15.463695000,0.54,6040,0.4536,forecasters,1.0
2016-07-24 01:37:15.463695000,0.54,12214,0.47240000000000004,forecasters,1.0
2016-07-26 03:36:18.824049000,0.75,20977,0.486,forecasters,1.0
2016-07-26 03:36:18.824049000,0.75,6055,0.4996,forecasters,1.0
2016-07-26 03:36:18.824049000,0.75,21194,0.5132,forecasters,1.0
2016-07-26 03:36:18.824049000,0.75,11464,0.5182,forecasters,1.0
2016-07-26 03:36:18.824049000,0.75,15627,0.5282,forecasters,1.0
2016-07-26 03:36:18.824049000,0.75,11814,0.5382,forecasters,1.0
2016-07-26 03:37:22.191045000,0.75,6111,0.544,forecasters,1.0
2016-07-26 13:33:59.546475000,0.99,5890,0.5518,forecasters,1.0
2016-07-26 14:49:40.163120000,0.25,6180,0.5448,forecasters,1.0
2016-07-26 18:27:43.044456000,0.5,6173,0.5448,forecasters,1.0
2016-07-26 20:01:45.374832000,0.3,7531,0.5408,forecasters,1.0
2016-07-26 20:12:56.833407000,0.7,20817,0.5438,forecasters,1.0
2016-07-26 20:12:56.833407000,0.7,5875,0.5468,forecasters,1.0
2016-07-26 20:49:22.223870000,0.6,6175,0.5478000000000001,forecasters,1.0
2016-07-26 22:29:44.283506000,0.99,20795,0.5678,forecasters,1.0
2016-07-26 22:29:44.283506000,0.99,6061,0.5578,forecasters,1.0
2016-07-26 23:21:57.950152000,0.6,5966,0.5711999999999999,forecasters,1.0
2016-07-26 23:21:57.950152000,0.6,19577,0.57,forecasters,1.0
2016-07-26 23:37:26.374939000,0.12,11814,0.5216000000000001,forecasters,1.0
2016-07-26 23:37:26.374939000,0.12,20977,0.5228,forecasters,1.0
2016-07-26 23:37:26.374939000,0.12,6055,0.5324,forecasters,1.0
2016-07-26 23:37:26.374939000,0.12,21194,0.5419999999999999,forecasters,1.0
2016-07-26 23:37:26.374939000,0.12,11464,0.5516000000000001,forecasters,1.0
2016-07-26 23:37:26.374939000,0.12,15627,0.5611999999999999,forecasters,1.0
2016-07-26 23:38:08.516301000,0.75,20993,0.5362,forecasters,1.0
2016-07-26 23:38:08.516301000,0.75,15628,0.533,forecasters,1.0
2016-07-26 23:38:08.516301000,0.75,21090,0.5508000000000001,forecasters,1.0
2016-07-26 23:38:08.516301000,0.75,11811,0.5378000000000001,forecasters,1.0
2016-07-26 23:38:08.516301000,0.75,6165,0.5378000000000001,forecasters,1.0
2016-07-26 23:38:08.516301000,0.75,10698,0.5346,forecasters,1.0
2016-07-27 00:56:32.291811000,0.25,20831,0.5496,forecasters,1.0
2016-07-27 00:56:32.291811000,0.25,6102,0.5448000000000001,forecasters,1.0
2016-07-27 04:28:20.862039000,0.68,19652,0.5564,forecasters,1.0
2016-07-27 04:28:20.862039000,0.68,6336,0.553,forecasters,1.0
2016-07-27 08:48:55.294534000,0.8,6428,0.5644,forecasters,1.0
2016-07-27 16:40:43.995342000,0.57,6026,0.5678,forecasters,1.0
2016-07-28 17:58:31.974531000,0.67,8194,0.5742,forecasters,1.0
2016-07-28 22:00:05.630387000,0.21,8199,0.5714,forecasters,1.0
2016-07-28 22:36:28.696608000,0.2,7428,0.5684,forecasters,1.0
2016-07-28 22:41:14.371026000,0.05,7428,0.5624,forecasters,1.0
2016-07-28 23:37:24.001734000,0.01,11814,0.5488000000000001,forecasters,1.0
2016-07-28 23:37:24.001734000,0.01,15627,0.52,forecasters,1.0
2016-07-28 23:37:24.001734000,0.01,20977,0.5344,forecasters,1.0
2016-07-28 23:37:24.001734000,0.01,11464,0.5056,forecasters,1.0
2016-07-28 23:37:24.001734000,0.01,21194,0.49019999999999997,forecasters,1.0
2016-07-28 23:37:24.001734000,0.01,6055,0.5556,forecasters,1.0
2016-07-29 15:56:46.300254000,0.65,7437,0.48760000000000003,forecasters,1.0
2016-07-29 20:43:41.113936000,0.7,11814,0.49080000000000007,forecasters,1.0
2016-07-29 20:43:41.113936000,0.7,15627,0.494,forecasters,1.0
2016-07-29 20:43:41.113936000,0.7,11464,0.4972,forecasters,1.0
2016-07-29 20:43:41.113936000,0.7,20977,0.4962,forecasters,1.0
2016-07-29 20:43:41.113936000,0.7,21194,0.49420000000000003,forecasters,1.0
2016-07-29 20:43:41.113936000,0.7,6055,0.4952,forecasters,1.0
2016-07-30 01:29:10.231310000,0.05,6202,0.48019999999999996,forecasters,1.0
2016-07-30 07:55:16.738421000,0.7,7536,0.4792,forecasters,1.0
2016-07-30 07:55:16.738421000,0.7,20804,0.4782,forecasters,1.0
2016-07-30 08:52:17.900147000,0.99,6316,0.483,forecasters,1.0
2016-07-30 12:37:08.116186000,0.7,7562,0.4772,forecasters,1.0
2016-07-30 14:20:50.016029000,0.68,7472,0.48580000000000007,forecasters,1.0
2016-07-30 14:28:58.550354000,0.73,11814,0.4976,forecasters,1.0
2016-07-30 14:28:58.550354000,0.73,11464,0.4904,forecasters,1.0
2016-07-30 14:28:58.550354000,0.73,15627,0.5028,forecasters,1.0
2016-07-30 14:28:58.550354000,0.73,20977,0.5002,forecasters,1.0
2016-07-30 14:28:58.550354000,0.73,21194,0.4996,forecasters,1.0
2016-07-30 14:28:58.550354000,0.73,6055,0.499,forecasters,1.0
2016-07-30 19:03:50.914581000,0.99,6753,0.5054,forecasters,1.0
2016-07-30 19:03:50.914581000,0.99,19548,0.4976,forecasters,1.0
2016-07-31 00:29:31.266476000,0.88,6323,0.511,forecasters,1.0
2016-07-31 06:50:17.206485000,0.37,20977,0.5409999999999999,forecasters,1.0
2016-07-31 06:50:17.206485000,0.37,15627,0.536,forecasters,1.0
2016-07-31 06:50:17.206485000,0.37,6055,0.531,forecasters,1.0
2016-07-31 06:50:17.206485000,0.37,21194,0.5209999999999999,forecasters,1.0
2016-07-31 06:50:17.206485000,0.37,11464,0.526,forecasters,1.0
2016-07-31 06:50:17.206485000,0.37,11814,0.516,forecasters,1.0
2016-07-31 18:44:33.741507000,0.76,11464,0.5416,forecasters,1.0
2016-07-31 18:44:33.741507000,0.76,11814,0.5413999999999999,forecasters,1.0
2016-07-31 18:44:33.741507000,0.76,15627,0.5412,forecasters,1.0
2016-07-31 18:44:33.741507000,0.76,6055,0.5418,forecasters,1.0
2016-07-31 18:44:33.741507000,0.76,21194,0.5419999999999999,forecasters,1.0
2016-07-31 18:44:33.741507000,0.76,20977,0.5422,forecasters,1.0
2016-07-31 21:07:18.809085000,0.51,5960,0.5474,forecasters,1.0
2016-07-31 21:07:18.809085000,0.51,20818,0.5526,forecasters,1.0
2016-08-01 09:13:14.642949000,0.58,7499,0.5506,forecasters,1.0
2016-08-01 10:50:24.419752000,0.2,6170,0.5409999999999999,forecasters,1.0
2016-08-01 12:59:05.741219000,0.5,21194,0.5509999999999999,forecasters,1.0
2016-08-01 12:59:05.741219000,0.5,6055,0.5349999999999999,forecasters,1.0
2016-08-01 12:59:05.741219000,0.5,20977,0.5336,forecasters,1.0
2016-08-01 12:59:05.741219000,0.5,11814,0.5419999999999999,forecasters,1.0
2016-08-01 12:59:05.741219000,0.5,11464,0.5359999999999999,forecasters,1.0
2016-08-01 12:59:05.741219000,0.5,15627,0.5302,forecasters,1.0
2016-08-01 13:27:56.595233000,0.1,6105,0.5546,forecasters,1.0
2016-08-01 13:27:56.595233000,0.1,20828,0.5528,forecasters,1.0
2016-08-01 14:01:05.049978000,0.5,8197,0.5644,forecasters,1.0
2016-08-01 16:16:54.605263000,0.96,6127,0.6023999999999999,forecasters,1.0
2016-08-01 16:16:54.605263000,0.96,20792,0.5833999999999999,forecasters,1.0
2016-08-01 17:27:29.966053000,0.23,21098,0.589,forecasters,1.0
2016-08-01 17:27:29.966053000,0.23,10701,0.6068,forecasters,1.0
2016-08-01 17:27:29.966053000,0.23,20965,0.5796,forecasters,1.0
2016-08-01 17:27:29.966053000,0.23,11830,0.5983999999999999,forecasters,1.0
2016-08-01 17:27:29.966053000,0.23,6150,0.5702,forecasters,1.0
2016-08-01 18:52:56.467859000,0.17,19045,0.549,forecasters,1.0
2016-08-01 18:52:56.467859000,0.17,6207,0.5596,forecasters,1.0
2016-08-01 23:37:06.129333000,0.15,6338,0.5379999999999999,forecasters,1.0
2016-08-02 04:40:24.611723000,0.68,7493,0.5506,forecasters,1.0
2016-08-02 06:02:22.383352000,0.01,6007,0.5367999999999999,forecasters,1.0
2016-08-02 06:02:22.383352064,0.41384011721640335,,,metaculus,1.0
2016-08-02 16:33:44.409933000,0.81,7322,0.539,forecasters,1.0
2016-08-02 17:35:42.714121000,0.99,7276,0.539,forecasters,1.0
2016-08-02 23:39:22.535177000,0.42,7096,0.5334,forecasters,1.0
2016-08-03 03:53:30.410601984,0.49685,,,community_mean,1.0
2016-08-03 03:53:30.410602000,0.99,6426,0.5396,forecasters,1.0
2016-08-04 00:21:49.855241000,0.17,7362,0.5284,forecasters,1.0
2016-08-04 00:26:27.667474944,0.41004214828781016,,,metaculus,1.0
2016-08-04 00:26:27.667475000,0.11,7458,0.516,forecasters,1.0
2016-08-04 02:00:31.564908000,0.75,20977,0.5164,forecasters,1.0
2016-08-04 02:00:31.564908000,0.75,15627,0.5168,forecasters,1.0
2016-08-04 02:00:31.564908000,0.75,21194,0.5172,forecasters,1.0
2016-08-04 02:00:31.564908000,0.75,11814,0.5176,forecasters,1.0
2016-08-04 02:00:31.564908000,0.75,6055,0.5128,forecasters,1.0
2016-08-04 02:00:31.564908000,0.75,11464,0.508,forecasters,1.0
2016-08-04 13:38:30.226113000,0.3,20842,0.4964,forecasters,1.0
2016-08-04 13:38:30.226113000,0.3,7496,0.495,forecasters,1.0
2016-08-04 18:09:56.676191000,0.87,6200,0.505,forecasters,1.0
2016-08-04 18:09:56.676191000,0.87,13715,0.515,forecasters,1.0
2016-08-05 01:13:14.136793000,0.35,6003,0.5146000000000001,forecasters,1.0
2016-08-05 01:13:14.136793000,0.35,20793,0.5142,forecasters,1.0
2016-08-05 06:39:20.784859000,0.65,21194,0.5109999999999999,forecasters,1.0
2016-08-05 06:39:20.784859000,0.65,11464,0.5132,forecasters,1.0
2016-08-05 06:39:20.784859000,0.65,20977,0.5154000000000001,forecasters,1.0
2016-08-05 06:39:20.784859000,0.65,6055,0.5088,forecasters,1.0
2016-08-05 06:39:20.784859000,0.65,15627,0.5198,forecasters,1.0
2016-08-05 06:39:20.784859000,0.65,11814,0.5176,forecasters,1.0
2016-08-05 09:20:09.266988000,0.19,7447,0.49739999999999995,forecasters,1.0
2016-08-05 11:41:23.147847000,0.38,6155,0.49219999999999997,forecasters,1.0
2016-08-05 11:41:23.147847000,0.38,11853,0.4948,forecasters,1.0
2016-08-06 03:33:27.789840000,0.25,7442,0.48560000000000003,forecasters,1.0
2016-08-06 20:00:57.988897000,0.01,6091,0.4818,forecasters,1.0
2016-08-06 20:00:57.988897000,0.01,12255,0.47200000000000003,forecasters,1.0
2016-08-06 20:00:57.988897000,0.01,13522,0.46220000000000006,forecasters,1.0
2016-08-06 23:08:27.267057000,0.71,6113,0.4664,forecasters,1.0
2016-08-06 23:18:05.480857000,0.77,7526,0.4718,forecasters,1.0
2016-08-07 16:26:21.083857000,0.9,6348,0.47980000000000006,forecasters,1.0
2016-08-08 03:24:17.193113000,0.7,6077,0.4838,forecasters,1.0
2016-08-08 03:24:17.193113088,0.49098,,,community_mean,1.0
2016-08-09 04:02:00.619429000,0.98,6000,0.5014,forecasters,1.0
2016-08-09 20:40:59.479345000,0.2,6572,0.5034,forecasters,1.0
2016-08-09 20:44:03.464439000,0.99,6246,0.5132,forecasters,1.0
2016-08-10 05:02:06.863014000,0.8,7169,0.51,forecasters,1.0
2016-08-10 05:02:06.863014000,0.8,20778,0.5068,forecasters,1.0
2016-08-11 02:35:50.197603000,0.58,7554,0.5138,forecasters,1.0
2016-08-11 18:35:35.398513000,0.91,19642,0.541,forecasters,1.0
2016-08-11 18:35:35.398513000,0.91,5924,0.5274,forecasters,1.0
2016-08-13 01:13:20.999581000,0.2,6189,0.5404,forecasters,1.0
2016-08-14 00:11:13.475930880,0.50309,,,community_mean,1.0
2016-08-14 00:11:13.475931000,0.6,5996,0.5478,forecasters,1.0
2016-08-14 00:11:13.475931000,0.6,20811,0.5564,forecasters,1.0
2016-08-14 18:51:30.902263000,0.75,16306,0.568,forecasters,1.0
2016-08-14 18:51:30.902263000,0.75,7495,0.58,forecasters,1.0
2016-08-14 19:57:05.344540000,0.4,14069,0.5821999999999999,forecasters,1.0
2016-08-14 19:57:05.344540000,0.4,6222,0.5744,forecasters,1.0
2016-08-15 03:06:22.391979000,0.2,5979,0.57,forecasters,1.0
2016-08-15 15:55:06.512674000,0.14,6742,0.553,forecasters,1.0
2016-08-16 12:23:20.677742000,0.8,6350,0.5606,forecasters,1.0
2016-08-16 12:23:20.677742000,0.8,20812,0.5568,forecasters,1.0
2016-08-16 18:44:45.408290000,0.99,7470,0.5732,forecasters,1.0
2016-08-16 22:45:55.246994000,0.61,6456,0.5832,forecasters,1.0
2016-08-16 22:45:55.246994000,0.61,20838,0.5804,forecasters,1.0
2016-08-17 05:13:26.740675000,0.5,15627,0.5754,forecasters,1.0
2016-08-17 05:13:26.740675000,0.5,20977,0.5704,forecasters,1.0
2016-08-17 05:13:26.740675000,0.5,21194,0.5654,forecasters,1.0
2016-08-17 05:13:26.740675000,0.5,11814,0.5604,forecasters,1.0
2016-08-17 05:13:26.740675000,0.5,11464,0.5554,forecasters,1.0
2016-08-17 05:13:26.740675000,0.5,6055,0.5594,forecasters,1.0
2016-08-17 05:14:39.992300000,0.85,21194,0.5704,forecasters,1.0
2016-08-17 05:14:39.992300000,0.85,15627,0.5796,forecasters,1.0
2016-08-17 05:14:39.992300000,0.85,6055,0.5896,forecasters,1.0
2016-08-17 05:14:39.992300000,0.85,11814,0.5936,forecasters,1.0
2016-08-17 05:14:39.992300000,0.85,20977,0.5696,forecasters,1.0
2016-08-17 05:14:39.992300000,0.85,11464,0.57,forecasters,1.0
2016-08-17 06:45:06.251896000,0.81,7441,0.5968,forecasters,1.0
2016-08-17 06:45:06.251896000,0.81,18859,0.6,forecasters,1.0
2016-08-17 15:48:04.253247000,0.94,20814,0.6058,forecasters,1.0
2016-08-17 15:48:04.253247000,0.94,6205,0.6116,forecasters,1.0
2016-08-21 05:45:30.539971000,0.6,5962,0.6105999999999999,forecasters,1.0
2016-08-21 05:45:30.539971072,0.51483,,,community_mean,1.0
2016-08-21 15:01:06.766072000,0.01,6312,0.5995999999999999,forecasters,1.0
2016-08-21 15:01:06.766072000,0.01,20800,0.607,forecasters,1.0
2016-08-23 20:56:05.090244000,0.06,6050,0.5932,forecasters,1.0
2016-08-23 20:56:05.090244000,0.06,20823,0.5893999999999999,forecasters,1.0
2016-08-24 11:04:09.690767000,0.23,6451,0.5938,forecasters,1.0
2016-08-24 11:04:09.690767000,0.23,14112,0.5982,forecasters,1.0
2016-08-24 18:35:41.076892000,0.4,19344,0.5998,forecasters,1.0
2016-08-24 18:35:41.076892000,0.4,6182,0.606,forecasters,1.0
2016-08-27 08:00:55.823773952,0.40723138677631665,,,metaculus,1.0
2016-08-27 08:00:55.823774000,0.33,14125,0.5796,forecasters,1.0
2016-08-27 08:00:55.823774000,0.33,6274,0.5722,forecasters,1.0
2016-08-27 08:00:55.823774000,0.33,20949,0.591,forecasters,1.0
2016-08-28 21:33:06.640184000,0.55,6096,0.5636,forecasters,1.0
2016-08-28 21:33:06.640184000,0.55,20841,0.5706,forecasters,1.0
2016-08-29 02:13:28.222592000,0.01,19653,0.5509999999999999,forecasters,1.0
2016-08-29 02:13:28.222592000,0.01,6273,0.5352,forecasters,1.0
2016-08-30 18:03:20.987655000,0.1,13106,0.5212,forecasters,1.0
2016-08-30 18:03:20.987655000,0.1,6509,0.5115999999999999,forecasters,1.0
2016-08-31 15:23:20.566042880,0.49667,,,community_mean,1.0
2016-08-31 15:23:20.566042880,0.3975659669500286,,,metaculus,1.0
2016-08-31 15:23:20.566043000,0.6,6876,0.5054,forecasters,1.0
2016-09-02 17:35:31.734723000,0.69,6327,0.5009999999999999,forecasters,1.0
2016-09-02 22:05:38.422938000,0.99,20802,0.5168,forecasters,1.0
2016-09-02 22:05:38.422938000,0.99,6120,0.5246,forecasters,1.0
2016-09-03 19:37:36.305466000,0.36,6071,0.5197999999999999,forecasters,1.0
2016-09-03 19:37:36.305466000,0.36,20835,0.512,forecasters,1.0
2016-09-03 21:38:50.467191000,0.33,6019,0.5022,forecasters,1.0
2016-09-03 21:38:50.467191000,0.33,20810,0.5036,forecasters,1.0
2016-09-03 21:43:27.624741000,0.65,20792,0.5162,forecasters,1.0
2016-09-03 21:43:27.624741000,0.65,6127,0.5072,forecasters,1.0
2016-09-03 22:36:24.682728960,0.3810657414961492,,,metaculus,1.0
2016-09-03 22:36:24.682729000,0.8,6231,0.5294,forecasters,1.0
2016-09-06 15:53:50.058747000,0.45,20849,0.5224,forecasters,1.0
